-5.0231879999049776	-5.312066157688861	-5.613318929682048	-5.927337815509005	-6.25452790683672	-6.595308224169095	-6.95011207733209	-7.319387448191795	-7.703597395371559	-8.10322047924647	-8.518751207895173	-8.95070050310922	-9.39959618655628	-9.865983486118143	-10.35042556245868	-10.85350405604182	-11.375819654863266	-11.917992683216156	-12.480663711874515	-13.064494190130661	-13.670167100167715	-14.298387634293197	-14.949883895597452	-15.625407622642813	-16.325734938823885	-17.051667127075333	-17.804031430635824	-18.58368188060667	-19.39150015106575	-20.22839644250192	-21.095310394329623	-21.993212021619563	-22.923102725096168	-23.88601624500211	-24.883019700766905	-25.915214722187383	-26.983738509222903	-28.089764989047413	-29.23450599686555	-30.41921249645288	-31.645175839822965	-32.91372906794683	-34.226248253730006	-35.58415388859463	-36.98891231404784	-38.44203719967466	-39.94509106903823	-41.49968687501904	-43.107489626197236	-44.77021806575292	-46.489646405049875	-48.267606112855255	-50.105987762773545	-52.00674294030761	-53.97188621159371	-56.0034971557902	-58.10372246316268	-60.27477810097136	-62.5189515493507	-64.83860410943944	-67.23617328607655	-69.71417524745338	-72.2752083503149	-74.92195091798844	-77.65717337548237	-80.48373203083509	-83.4045760626278	-86.42274990119265	-89.54139623619477	-92.76375918419666	-96.09318756282106	-99.5331382706788	-103.08717977643846	-106.75899572052303	-110.55238863310714	-114.4712837720799	-118.51973308506965	-122.70191929916153	-127.02216014280032	-131.4849127039258	-136.09477792880116	-140.85650526606068	-145.77499746064177	-150.85531550201003	-156.10268372721663	-161.52249513101748	-167.12031672892203	-172.90189526062753	-178.8731629478323	-185.04024349072742	-191.40945824929818	-197.98733262429784	-204.78060264365388	-211.7962217621695	-219.04136788026415	-226.52345058939838	-234.2501186513922	-242.22926771916184	-250.46904830669445	-258.97787400991706	-267.7644300311804	-276.8376818828653	-286.20688450063807	-295.88159155387916	-305.8716650956167	-316.18728551746614	-326.83896182668957	-337.8375422880445	-349.19422519219876	-360.92057053211056	-373.02851129488425	-385.53036569727425	-398.43884958102916	-411.76708924929903	-425.5286347161835	-439.73747338445423	-454.40804416472133	-469.55525205037037	-485.19448351712856	-501.34162028370446	-518.0130588830895
-4.806723793087546	-5.083633043314901	-5.372508718585571	-5.673730378355661	-5.987690695225335	-6.31479578590473	-6.655465564366845	-7.010134115963685	-7.379250092225289	-7.76327712502294	-8.162694260556314	-8.57799641251536	-9.00969483447684	-9.458317611641572	-9.924410171952866	-10.408535816864832	-10.911276272023018	-11.433232258188765	-11.975024082794384	-12.537292252563871	-13.120698107675278	-13.725924477984442	-14.353676361860938	-15.00468162823171	-15.679691742453981	-16.379482516673345	-17.10485488534749	-17.85663570663282	-18.635678590327917	-19.44286475302062	-20.279103921371927	-21.14533518309083	-22.0425280191669	-22.971683205102355	-23.933833854207133	-24.930046445368305	-25.961421896618265	-27.02909667328743	-28.134243932009078	-29.278074701911603	-30.46183910422282	-31.686827611511827	-32.95437234782985	-34.265848431047445	-35.622675358735385	-37.026318438976496	-38.47829026754569	-39.98015225294201	-41.533516190812385	-43.14004588927168	-44.80145884699834	-46.51952798537703	-48.29608343685319	-50.13301439104467	-52.03227100055169	-53.99586634837563	-56.02587847892868	-58.124452494672006	-60.29380272050847	-62.53621493810722	-64.85404869239852	-67.24973967260095	-69.72580263256044	-72.28483165241238	-74.92950720080938	-77.66259457253227	-80.48694864164388	-83.4055164474922	-86.4213401401493	-89.5375600493732	-92.75741785401296	-96.08425985382097	-99.52154034688202	-103.07282511608783	-106.74179502817248	-110.5322497489122	-114.44811157832164	-118.49342940957894	-122.67238281581524	-126.98928626880723	-131.44859349384808	-136.05490196518176	-140.8129575462882	-145.7276592782042	-150.80406434000426	-156.04739311983062	-161.46303451748162	-167.05655136932785	-172.83368606485618	-178.8003663435106	-184.96271127816408	-191.32703745172404	-197.8998653331059	-204.6879258590396	-211.69816722831075	-218.9377619153292	-226.41411391009058	-234.13486619184124	-242.10790844400296	-250.3413850171182	-258.8437031546458	-267.62354146987786	-276.68985871570374	-286.05190282298634	-295.71922023652235	-305.70166555164394	-316.00941147248875	-326.6529590219266	-337.6431482614882	-348.99116911206085	-360.7085727103424	-372.8072830565725	-385.29960905066537	-398.1982569172211	-411.5163430313578	-425.26740715864423	-439.4654261223984	-454.12482791219486	-469.2605062828397	-484.8878356129666	-501.02268677502576
-4.5974801581761575	-4.8628125485580895	-5.13971606017763	-5.428558685395863	-5.729721068569286	-6.043596830959553	-6.370592916445757	-6.711129957020494	-7.065642657769682	-7.434580200336702	-7.818406665174055	-8.217601472118714	-8.63265983936703	-9.064093260959176	-9.512430002870923	-9.978215617979355	-10.46201348017858	-10.964405337983367	-11.485991888009096	-12.027393368759853	-12.589250175196735	-13.17222349459301	-13.776995964221763	-14.404272351449643	-15.054780256840942	-15.729270840898117	-16.42851957507654	-17.15332702420053	-17.904519629137802	-18.682950566051698	-19.489500566491287	-20.3250788308819	-21.190623936036626	-22.087104760919434	-23.015521479675858	-23.97690655994592	-24.972325802104255	-26.00287941204594	-27.06970310873624	-28.173969267766182	-29.316888102084008	-30.49970888108866	-31.723721189303227	-32.99025622588766	-34.300688146294775	-35.656435447412846	-37.05896239758677	-38.50978051297927	-40.01045008157512	-41.56258173687797	-43.16783808207531	-44.82793536702511	-46.54464521941119	-48.31979643185969	-50.155276806836305	-52.05303506117878	-54.01508279217672	-56.04349650717793	-58.14041971944022	-60.308065107761685	-62.54871675564609	-64.8647324499923	-67.25854627719362	-69.73267002379691	-72.28969777724413	-74.93230655175246	-77.66325991417963	-80.48541062913814	-83.40170352601754	-86.4151784705062	-89.52897343266363	-92.7463276540517	-96.0705849171182	-99.50519692013975	-103.05372676105858	-106.71985253392951	-110.50737104128586	-114.42020162647323	-118.46239012965665	-122.63811297152505	-126.95168136881236	-131.4075456857407	-136.01029992494298	-140.76468637393208	-145.67560037025115	-150.7480952665675	-155.9873875177814	-161.39886195070278	-166.98807719859107	-172.7607713121923	-178.72286755173005	-184.88048036585673	-191.23992156359242	-197.8077066855122	-204.5905615805605	-211.5954291951842	-218.82947658162286	-226.3001021323274	-234.0149430481264	-241.9818830470499	-250.20906032292535	-258.70487575897135	-267.478001408979	-276.53738925037044	-285.89228022077623	-295.5522135495913	-305.5270364873852	-315.82691368523007	-326.4623386170368	-337.44414298918394	-348.78350827211165	-360.4919768660573	-372.5814637528874	-385.0642685229643	-397.9530877906539	-411.26102801053145	-425.00161870730386	-439.1888261328051	-453.83706736662344	-468.96122485446347	-484.5766614597124
-4.3953433021423285	-4.649478695963073	-4.9148023649051105	-5.191671096594715	-5.480453886506832	-5.781532256627206	-6.095300593646673	-6.422166505846023	-6.762551198356432	-7.116889866086978	-7.485632104472207	-7.869242337699222	-8.268200264623173	-8.683001322342646	-9.114157167671436	-9.56219617674099	-10.02766396302499	-10.511123914128383	-11.013157747728805	-11.534366087099164	-12.075369056673834	-12.636806898158582	-13.219340607711333	-13.823652594749321	-14.45044736295558	-15.100452214414794	-15.77441799080133	-16.473119778625204	-17.197357746715564	-17.947957912555307	-18.72577297409216	-19.531683190026964	-20.366597220102538	-21.23145307555172	-22.127219049294958	-23.054894689783247	-24.015511807072755	-25.010135511403107	-26.03986528546751	-27.105836091537686	-28.209219514569178	-29.351224942430566	-30.533100784438428	-31.756135729418766	-33.02166004455373	-34.33104691631883	-35.68571383485587	-37.08712402318818	-38.53678791259843	-40.0362646659923	-41.58716375023681	-43.191146559558945	-44.849928091379425	-46.56527867632272	-48.339025764153995	-50.173055767436146	-52.06931596475987	-54.029816465480465	-56.05663223791797	-58.15190520308268	-60.317846396029196	-62.556738197036246	-64.87093673297048	-67.26287377041515	-69.73506012010967	-72.2900872515443	-74.93063033775071	-77.65945088659203	-80.47939952261972	-83.39341886389936	-86.4045464919412	-89.5159180175157	-92.73077024544601	-96.05244444157435	-99.48438970516158	-103.0301664502346	-106.69344999921	-110.47803429260289	-114.38783571845521	-118.42689706537149	-122.59939160319199	-126.90962729407215	-131.36205114776018	-135.96125369501354	-140.71197364053876	-145.61910262961106	-150.6876901960029	-155.9229488547958	-161.3302593645398	-166.9151761586308	-172.68343295195692	-178.64094852852193	-184.79383271588472	-191.14839255245758	-197.71113865386607	-204.4887917848206	-211.48828964312636	-218.71679386264404	-226.18169723869173	-233.8906312087035	-241.851473518924	-250.07235621291903	-258.5616738217944	-267.32809184157605	-276.38055548160656	-285.7282987297699	-295.38085347280537	-305.34805953411717	-315.64007418256415	-326.267382599473	-337.24080841958914	-348.57152465638643	-360.27106498058475	-372.35133536232587	-384.82462608931934	-397.703624172876	-411.0014261544746	-424.7315514247402	-438.90795537474816	-453.5450444731121	-468.6576898195766
-4.200198052922567	-4.443504522305771	-4.697628465064121	-4.962915810059915	-5.239724289707173	-5.528423693371491	-5.829396256786242	-6.143036981061975	-6.469754004118511	-6.809968983258304	-7.164117494644532	-7.532649449491141	-7.916029527178081	-8.31473762530757	-8.72926932694338	-9.160136385278555	-9.6078672260298	-10.073007467903013	-10.556120461516617	-11.057787847203837	-11.578610132150317	-12.119207287350417	-12.68021936489156	-13.262307136092192	-13.866152763941448	-14.492460445585873	-15.141957162684871	-15.815393388966777	-16.51354384252775	-17.237208264479914	-17.987212217895827	-18.764407934106618	-19.56967513720082	-20.403921955424924	-21.268085824609535	-22.163134431236298	-23.090066686420364	-24.049913731397805	-25.043739975650563	-26.072644168769486	-27.137760507136896	-28.240259776537634	-29.381350531842138	-30.562280314942956	-31.78433691216573	-33.04884965241649	-34.357190747369316	-35.71077667504888	-37.111069608129	-38.55957888859287	-40.05786254989647	-41.60752888849255	-43.210238086120484	-44.867703884538514	-46.581695314387986	-48.354038479924164	-50.18661840141961	-52.08138091708741	-54.040334646447974	-56.065553017113814	-58.15917635703958	-60.32341451774502	-62.560546831588	-64.87292882649666	-67.26299040160329	-69.73324017606922	-72.28626775525498	-74.92474631194376	-77.65143528205071	-80.4691831495665	-83.38093032147735	-86.38971209551174	-89.4986617236914	-92.71101357476876	-96.03010639877306	-99.45938669693004	-103.0024122003499	-106.66285546103174	-110.44450755876278	-114.35128192762156	-118.38721830565692	-122.55648681607403	-126.86339216809836	-131.31237801067564	-135.9080314150083	-140.65508750198293	-145.55843422525788	-150.6231173037242	-155.85434531435808	-161.25749495032647	-166.8381164479418	-172.60193918913654	-178.55487748472643	-184.70303654434449	-191.05271863907998	-197.61042946306108	-204.38288470032307	-211.37701680373064	-218.5999819920104	-226.05916747655684	-233.7621989117292	-241.71694809874168	-249.9315409283695	-258.4143655845166	-267.17408102480266	-276.2196256454797	-285.56022646099154	-295.2054082579237	-305.165003290348	-315.44916118844475	-326.0683592036261	-337.03341278453655	-348.35548649436674	-360.0461052805652	-372.11716610833787	-384.58094996968794	-397.45013428009094	-410.7378056858908	-424.45747322135463	-438.62308205080114	-453.2490274391622
-4.01192800857367	-4.24476221554395	-4.488054739002313	-4.742141002441765	-5.00736779711014	-5.284093587771057	-5.5726888356787425	-5.873536338454648	-6.187031586183014	-6.51358313377809	-6.85361298936058	-7.207557018741309	-7.575865366024437	-7.959002890499842	-8.357449620034693	-8.771701221223658	-9.2022694866004	-9.649682839255131	-10.114486855240736	-10.597244804180777	-11.098538208523031	-11.618967421903527	-12.159152241064666	-12.719732477321356	-13.301368657646803	-13.904742647953848	-14.530558344033077	-15.179542376650495	-15.852444839996604	-16.550040044118248	-17.273127289512967	-18.022531682194952	-18.799104940090544	-19.60372626878775	-20.43730323850613	-21.300772697258054	-22.195101713788127	-23.121288551043328	-24.08036367125032	-25.07339077364498	-26.101467865900243	-27.165728370323762	-28.26734226593398	-29.407517267557758	-30.58750004313318	-31.80857747043853	-33.0720779345213	-34.37937266705675	-35.731877129178784	-37.13105243890134	-38.578406844758625	-40.07549724710728	-41.62393076858995	-43.22536637536046	-44.881516550702095	-46.5941490227256	-48.365088547884035	-50.19621875210571	-52.089484031397575	-54.04689151383659	-56.07051308493382	-58.16248770817745	-60.325022454543294	-62.56039692848608	-64.87096346654336	-67.25915046916818	-69.72746471217567	-72.27849386162787	-74.91490908453336	-77.63946774474765	-80.45501618594291	-83.36449260441644	-86.37093001464217	-89.47745931053164	-92.68731242556426	-96.00382559486752	-99.43044272263238	-102.97071885821252	-106.62832378439242	-110.40704572126913	-114.31079515230647	-118.34360876593804	-122.50965353609074	-126.81323092498823	-131.25878122629354	-135.85088804575219	-140.59428292915152	-145.49385013768273	-150.55463157820645	-155.78183189254932	-161.1808237110719	-166.75715307581143	-172.51654503868326	-178.46490944037564	-184.60834687578725	-190.95315485202195	-197.50583414512408	-204.27309535135063	-211.26186571446223	-218.47929601130332	-225.9327678762703	-233.62990119976698	-241.57856183027317	-249.78686951969038	-258.2632062135683	-267.01622395372397	-276.0548547898579	-285.38831858604414	-295.02613294180185	-304.97812267531737	-315.25442974053135	-325.86552346487304	-336.82221111707383	-348.1356488162514	-359.81735279311584	-371.87921101467714	-384.33349543262665	-397.19287312944977	-410.4704215848209	-424.17963940201764	-438.33446116422897
-3.830415674264033	-4.053123239795809	-4.285941223754612	-4.52919486988839	-4.78322039238341	-5.0483652752660655	-5.3249885875018235	-5.6134613145097605	-5.914166704947055	-6.227500632970326	-6.553871975836217	-6.893703006870328	-7.247429803900621	-7.6155026733223705	-7.998386590016919	-8.396561653389316	-8.810523559829695	-9.24078409194105	-9.687871624909192	-10.152331650417247	-10.634727331556395	-11.135640018721784	-11.65566989056015	-12.195436510389625	-12.75557946239921	-13.336758985973878	-13.939656637929922	-14.564975975427144	-15.213443261376407	-15.885808193140893	-16.582844653295076	-17.305351495663178	-18.054153331993593	-18.830101374982092	-19.6340742891006	-20.466979074758154	-21.329751981209338	-22.22335944904213	-23.148799083267626	-24.107100658010058	-25.099327153809018	-26.12657582857094	-27.18997932354064	-28.290706803315754	-29.429965137305526	-30.609000113389783	-31.82909769543662	-33.091585319622695	-34.39783323311578	-35.749255875915615	-37.14731330744868	-38.59351267927498	-40.08940975538653	-41.6366104816387	-43.23677260589539	-44.891607350516566	-46.602881138876384	-48.372417377650066	-50.20209829666618	-52.09386684818029	-54.04972866749236	-56.071754209799956	-58.16208028369272	-60.322913292695446	-62.55653042050782	-64.86528240761957	-67.25159585188597	-69.71797565059683	-72.26700752817877	-74.9013606459933	-77.62379029576897	-80.43714068155354	-83.34434778936286	-86.34844235103604	-89.45255290316149	-92.65990894480113	-95.97384419717095	-99.39779996850515	-102.9353286274001	-106.59009718778154	-110.365891017737	-114.26661764197706	-118.29631070579725	-122.45913403849718	-126.7593858531711	-131.20150309041884	-135.79006589460312	-140.52980223735997	-145.42559269003553	-150.4824753501279	-155.7056509267505	-161.10048799023014	-166.67252839117475	-172.4274928544445	-178.3712867536998	-184.51000607229722	-190.84994355670895	-197.39759506603605	-204.1596661409159	-211.14307874846543	-218.35497829304248	-225.80274081727396	-233.4939804520785	-241.43655714100927	-249.6385843444527	-258.1084377150999	-266.85476305344656	-275.8864852885985	-285.2128174359867	-294.8432698971983	-304.78766005985415	-315.0561222075582	-325.6591177495919	-336.60744578085973	-347.91225398272303	-359.58504987566914	-371.63771246811126	-384.0825040829217	-396.932083064013	-410.1995162252275	-423.89829220453277
-3.655542588366529	-3.8684584500046384	-4.091147717700924	-4.323925776861151	-4.56711860109315	-4.821063043863803	-5.086107146685394	-5.362610461987172	-5.650944390759791	-5.951492534923352	-6.264651064350372	-6.590829098599882	-6.930449103480129	-7.283947302620217	-7.651774104280146	-8.034394543667682	-8.432288741066643	-8.845952376114619	-9.27589719218793	-9.722651457705386	-10.186760552226179	-10.66878747486422	-11.169313412008881	-11.688938318243586	-12.228281516026343	-12.78798231533013	-13.36870065387026	-13.971117758445798	-14.5959368281408	-15.243883739981454	-15.915707776444087	-16.61218238431124	-17.334105940602992	-18.082302565277836	-18.85762294632611	-19.660945195834362	-20.493175733838715	-21.355250200829616	-22.248134399878047	-23.172825269346124	-24.130351887156543	-25.121776507624816	-26.148195631909186	-27.210741113102102	-28.31058129715472	-29.448922200697492	-30.627008726995935	-31.84612592120196	-33.107600266293666	-34.41280102081021	-35.76314159989838	-37.16008100098486	-38.60512527551698	-40.09982904826106	-41.64579708568535	-43.244685915008866	-44.89820549554317	-46.60812094403946	-48.376254315696066	-50.20448644275739	-52.09475883242812	-54.049075681305155	-56.06950562584849	-58.15818436206861	-60.31731628851543	-62.549176968019395	-64.85611538769692	-67.24055632645478	-69.70500280206004	-72.2520385973967	-74.88433086820095	-77.60463283507173	-80.41578656230988	-83.32072582646144	-86.32247907748963	-89.42417249548129	-92.62903314602737	-95.94039223735886	-99.36168848228952	-102.89647157418857	-106.54840575738027	-110.32127353968437	-114.21897950271234	-118.24555424585157	-122.4051584523086	-126.70208709116115	-131.14077375158413	-135.72579511827433	-140.46187559108705	-145.3538920539727	-150.40687879757428	-155.6260326009197	-161.01671797706007	-166.58447258804657	-172.33501283467027	-178.27423962665256	-184.40824433901213	-190.74331496071522	-197.28594244334138	-204.04282724922717	-211.02088611942713	-218.2272590542325	-225.66931653736958	-233.35466687674085	-241.29116409440414	-249.48691563846012	-257.95029067673596	-266.6899285225452	-275.714747355387	-285.03395322306676	-294.6570493344932	-304.59384565238184	-314.85446879561795	-325.4493722612585	-336.3893469764958	-347.6855321912464	-359.3494267260769	-371.39290056037567	-383.8282068522282	-396.66799426887496	-409.92531977358897
-3.487189439319509	-3.690638197710866	-3.9035338743756545	-4.126182308844839	-4.35889955999147	-4.602012190430265	-4.855857567741791	-5.12078417880973	-5.397151958464148	-5.68533263213354	-5.985710072514786	-6.298680670334082	-6.62465371933368	-6.964051815675068	-7.317311271992798	-7.684882556419939	-8.067230701050066	-8.464835811444717	-8.878193509833938	-9.307815437672211	-9.754229762508093	-10.217981704670253	-10.699634081188952	-11.199767867936137	-11.718982780633997	-12.257897874534388	-12.817152165495846	-13.397405269524675	-13.99933806490411	-14.623653375471227	-15.271076675457913	-15.94235682270874	-16.638266803321493	-17.35960451600298	-18.107193571915126	-18.881884123532334	-19.684553720381647	-20.516108192527064	-21.37748256272681	-22.269641988187637	-23.193582732859205	-24.150333171251425	-25.140954824753646	-26.166543431539925	-27.228230051089476	-28.32718220445876	-29.46460505144287	-30.641742605789908	-31.859878989763136	-33.12033972918894	-34.42449309041072	-35.77375146043578	-37.169572771674915	-38.613461972713715	-40.106972546592466	-41.65170807812836	-43.24932387185709	-44.90152862222505	-46.61008613771084	-48.37681712062599	-50.2036010043815	-52.09237787692674	-54.04515030606902	-56.06398562005439	-58.151017743161496	-60.30844946601248	-62.53855465028231	-64.84368052212378	-67.22625004107095	-69.68876434547819	-72.23380527689623	-74.86403798593224	-77.58221362221681	-80.39117211120553	-83.29384502059902	-86.29325851926913	-89.39253643164216	-92.59490339046084	-95.90368809501643	-99.32232666242369	-102.85436610554635	-106.50346790812901	-110.27341172156682	-114.16809918054452	-118.19155784029941	-122.34794524294398	-126.6415531136039	-131.07681169254045	-135.6582942070084	-140.39072148750554	-145.27896673293745	-150.32806042966948	-155.543195429313	-160.92973219042776	-166.4932041893641	-172.23932350589763	-178.17398658215706	-184.30328020855532	-190.63348760022043	-197.17109480656075	-203.92279722570518	-210.89550637669146	-218.09635683043737	-225.5327135107085	-233.21217902265516	-241.14260138436646	-249.33208193503162	-257.78898351329633	-266.5219388989026	-275.5398595266796	-284.8519444820023	-294.46768978647776	-304.39689798341357	-314.6496880327003	-325.2365055250789	-336.1681333159053	-347.4557019609237	-359.1107018481274	-371.1449939014959	-383.57082199949184	-396.4008252460653
-3.325236175303476	-3.5195324287380996	-3.722959288834885	-3.935813352853485	-4.158401079710482	-4.391039070790171	-4.634054362304794	-4.8877847316140866	-5.152579016974461	-5.428797450665647	-5.716812005529604	-6.0170067550145765	-6.329778246872955	-6.655535890711023	-6.994702375465174	-7.347714028468496	-7.715021325418114	-8.09708928507361	-8.494397945248574	-8.907442837745315	-9.336735481520419	-9.782803685153823	-10.24619311486451	-10.727465755408788	-11.227202556940945	-11.746002973910842	-12.284485774778126	-12.843289661655026	-13.423073911433361	-14.02451903567615	-14.648327472556671	-15.29522427746565	-15.965957864428509	-16.66130075463258	-17.382050353403805	-18.129029752726005	-18.903088559775483	-19.705103752317715	-20.535980561855315	-21.3966533854175	-22.288086726909924	-23.211276168953464	-24.167249376210137	-25.157067131178675	-26.181824403513946	-27.242651453941626	-28.340714973865328	-29.477219261838187	-30.65340743806386	-31.87056269813142	-33.13000960728729	-34.43311543651711	-35.78129154179139	-37.17599478786272	-38.618729018050736	-40.11104657149423	-41.6545498494899	-43.25089293186687	-44.901783246895896	-46.60898329334903	-48.37431255049915	-50.1996486717549	-52.08693062610415	-54.03815947021344	-56.05540090101134	-58.14078726661104	-60.2965197091388	-62.524870385569024	-64.82818476095524	-67.2088839754245	-69.66946728829012	-72.21251460009154	-74.84068905675647	-77.55673973753585	-80.36350442971873	-83.26391249287741	-86.26098781543028	-89.35785186918643	-92.55772685401193	-95.86393895688963	-99.27992170587335	-102.80921943598472	-106.45549086852058	-110.22251280098506	-114.11418392224556	-118.13452874655484	-122.28770167601003	-126.57799119402077	-131.00982419409274	-135.58777044832777	-140.31654722015844	-145.20102402597135	-150.24622755042168	-155.4573467203766	-160.83973794270213	-166.39893051103041	-172.1406321853898	-178.07073496219215	-184.1953210047291	-190.5206687997062	-197.05325948996332	-203.7997834575717	-210.76714681891005	-217.9624789569366	-225.39313913330972	-233.06672421629918	-240.9910762883993	-249.174290562092	-257.624723551643	-266.35100150795864	-275.3620291262785	-284.66699853469385	-294.2753985728576	-304.1970243702168	-314.44198723336905	-325.02072486556295	-335.94401183821117	-347.222970595814	-358.86908255454006	-370.8941997559072	-383.3105568177805
