1.16788185e+000 1.05657779e+013 3.08364065e+001 
1.19913280e+000 1.04250369e+013 3.02408933e+001 
1.23122001e+000 1.00826112e+013 2.94880143e+001 
1.26416588e+000 9.96991701e+012 2.86724329e+001 
1.29799330e+000 9.92432731e+012 2.75097104e+001 
1.33272588e+000 9.80685533e+012 2.64922300e+001 
1.36838794e+000 9.44664779e+012 2.52964243e+001 
1.40500426e+000 9.36291995e+012 2.43794829e+001 
1.44260025e+000 8.95576313e+012 2.34810873e+001 
1.48120236e+000 8.71468714e+012 2.26529658e+001 
1.52083743e+000 8.43249199e+012 2.17593630e+001 
1.56153309e+000 7.88659882e+012 2.09673088e+001 
1.60331762e+000 7.88383788e+012 2.02526256e+001 
1.64622033e+000 7.21144236e+012 1.96868673e+001 
1.69027102e+000 7.02377149e+012 1.90492214e+001 
1.73550045e+000 6.45591699e+012 1.84875953e+001 
1.78194022e+000 6.23781224e+012 1.78848962e+001 
1.82962263e+000 5.72255024e+012 1.73528390e+001 
1.87858093e+000 5.47254038e+012 1.67734797e+001 
1.92884922e+000 5.06066460e+012 1.62161264e+001 
1.98046279e+000 4.88712963e+012 1.56772912e+001 
2.03345728e+000 4.57346799e+012 1.51912359e+001 
2.08787012e+000 4.42982411e+012 1.47287158e+001 
2.14373875e+000 4.17988280e+012 1.43170569e+001 
2.20110226e+000 4.05110854e+012 1.39248229e+001 
2.26000094e+000 3.86566633e+012 1.35654353e+001 
2.32047558e+000 3.74424673e+012 1.32162402e+001 
2.38256860e+000 3.59443806e+012 1.28867897e+001 
2.44632292e+000 3.48691809e+012 1.25664950e+001 
2.51178336e+000 3.36635806e+012 1.22613204e+001 
2.57899547e+000 3.26574963e+012 1.19606048e+001 
2.64800596e+000 3.16674638e+012 1.16613858e+001 
2.71886325e+000 3.08669458e+012 1.13551340e+001 
2.79161620e+000 2.99184077e+012 1.10551522e+001 
2.86631656e+000 2.91193994e+012 1.07647637e+001 
2.94301510e+000 2.82285646e+012 1.04926854e+001 
3.02176666e+000 2.76227433e+012 1.02253206e+001 
3.10262489e+000 2.68912380e+012 9.97744194e+000 
3.18564749e+000 2.62126086e+012 9.75740066e+000 
3.27089095e+000 2.55822833e+012 9.54120589e+000 
3.35841584e+000 2.50018260e+012 9.32949887e+000 
3.44828248e+000 2.43870947e+012 9.11967311e+000 
3.54055429e+000 2.37979942e+012 8.91466983e+000 
3.63529468e+000 2.31419969e+012 8.72065350e+000 
3.73257065e+000 2.25147114e+012 8.54746809e+000 
3.83244920e+000 2.19160813e+012 8.39009638e+000 
3.93500066e+000 2.13170365e+012 8.24727609e+000 
4.04029608e+000 2.07223910e+012 8.13112270e+000 
4.14840937e+000 2.01038584e+012 8.04142498e+000 
4.25941515e+000 1.94604893e+012 7.96561142e+000 
4.37339163e+000 1.88406793e+012 7.89153221e+000 
4.49041796e+000 1.82630047e+012 7.81555968e+000 
4.61057568e+000 1.77410540e+012 7.74095261e+000 
4.73394823e+000 1.72991339e+012 7.66228082e+000 
4.86062288e+000 1.69256943e+012 7.57695344e+000 
4.99068689e+000 1.65936236e+012 7.47469659e+000 
5.12423134e+000 1.62824156e+012 7.34947876e+000 
5.26134872e+000 1.59829196e+012 7.20043695e+000 
5.40213585e+000 1.56866026e+012 7.03193205e+000 
5.54668951e+000 1.54084534e+012 6.84932210e+000 
5.69511223e+000 1.51296709e+012 6.65469192e+000 
5.84750557e+000 1.48677638e+012 6.44841639e+000 
6.00397778e+000 1.46136632e+012 6.23482858e+000 
6.16463566e+000 1.43712220e+012 6.01831255e+000 
